Año,Municipio,Código de Municipio,Camiones,Furgonetas,Autobuses,Turismos,Motocicletas,Tractores industriales,Ciclomotores,Otros vehículos,Total vehículos
2022,Valverde de los Arroyos,19311,7,14,0,53,8,0,0,6,88
2022,Valverde del Camino,21072,949,528,12,7123,1325,88,1011,215,11251
2022,Valverde del Fresno,10205,295,278,1,1416,146,4,257,99,2496
2022,Valverde del Majano,40216,140,151,0,811,69,109,15,25,1320
2022,Valverde-Enrique,24190,17,16,0,121,14,6,14,13,201
2022,Valverdejo,16237,15,13,0,90,10,0,7,5,140
2022,Valverdón,37342,15,25,0,211,30,0,10,8,299
2022,Vandellòs i l'Hospitalet de l'Infant,43162,393,480,17,4175,743,48,221,114,6191
2022,"Vansa i Fórnols, La",25909,30,48,0,99,32,0,5,9,223
2022,Vara de Rey,16238,67,47,0,326,43,7,54,20,564
2022,Veciana,8297,26,23,0,108,13,3,8,8,189
2022,"Vecilla, La",24193,41,63,1,305,64,1,22,12,509
2022,Vecinos,37344,14,21,0,160,15,1,8,7,226
2022,Vedra,15089,363,267,16,3544,414,115,211,106,5036
2022,Vega de Espinareda,24196,168,246,0,1393,127,5,56,55,2050
2022,Vega de Infanzones,24197,63,62,0,634,90,1,44,15,909
2022,Vega de Liébana,39096,78,180,0,394,83,4,20,45,804
2022,Vega de Pas,39097,88,97,10,471,43,1,68,13,791
2022,Vega de Ruiponce,47187,10,6,0,66,12,0,4,1,99
2022,Vega de San Mateo,35033,1103,652,4,4789,605,29,166,146,7494
2022,Vega de Santa María,5253,9,14,0,79,12,0,4,1,119
2022,Vega de Tera,49231,33,44,0,221,20,0,31,14,363
2022,Vega de Tirados,37345,6,21,0,130,5,0,7,8,177
2022,Vega de Valcarce,24198,46,92,0,367,29,2,27,16,579
2022,Vega de Valdetronco,47188,4,10,0,73,9,1,1,1,99
2022,Vega de Villalobos,49232,5,3,0,68,2,0,3,2,83
2022,Vega del Codorno,16239,34,41,0,92,12,0,9,1,189
2022,Vegacervera,24194,21,36,0,191,28,0,9,10,295
2022,Vegadeo,33074,219,292,0,2439,223,35,282,89,3579
2022,Vegalatrave,49233,8,9,0,67,4,0,3,4,95
2022,Veganzones,40222,21,21,0,174,8,0,6,7,237
2022,Vegaquemada,24199,38,62,0,285,45,0,22,12,464
2022,Vegas de Matute,40223,17,32,1,228,36,0,11,7,332
2022,Vegas del Condado,24201,83,137,1,916,123,1,72,42,1375
2022,Vegas del Genil,18911,464,417,0,6002,1640,16,627,77,9243
2022,Vegaviana,10902,42,49,0,481,39,4,53,18,686
2022,Veguillas de la Sierra,44250,2,9,0,17,0,0,0,2,30
2022,"Veguillas, Las",37346,25,26,0,170,14,1,9,10,255
2022,"Veiga, A",32083,105,155,0,550,59,106,26,34,1035
2022,Vejer de la Frontera,11039,754,550,1,6773,1227,24,892,199,10420
2022,Velada,45181,276,203,0,1566,134,1,197,44,2421
2022,Velamazán,42200,11,17,0,76,14,0,3,4,125
2022,Velascálvaro,47189,12,12,0,105,15,0,2,5,151
2022,Velayos,5254,29,19,0,146,13,13,20,7,247
2022,Velefique,4097,27,32,0,139,28,0,23,6,255
2022,Velilla,47190,4,8,0,101,0,1,2,1,117
2022,Velilla de Cinca,22245,54,30,0,257,40,3,40,12,436
2022,Velilla de Ebro,50278,18,20,0,136,26,1,35,10,246
2022,Velilla de Jiloca,50279,4,5,0,61,9,0,4,0,83
2022,Velilla de San Antonio,28167,763,610,2,7417,872,97,146,134,10041
2022,Velilla de la Sierra,42201,0,2,0,23,2,0,0,1,28
2022,Velilla de los Ajos,42202,0,0,0,17,2,0,2,1,22
2022,Velilla del Río Carrión,34199,74,128,0,704,105,5,40,14,1070
2022,Vellisca,16240,17,17,0,111,16,0,11,5,177
2022,Velliza,47191,8,8,0,119,16,0,10,4,165
2022,"Vellés, La",37347,36,33,0,405,61,14,22,9,580
2022,"Vellón, El",28168,122,123,0,1259,116,5,32,22,1679
2022,Vencillón,22909,49,43,0,262,17,3,10,8,392
2022,"Vendrell, El",43163,1615,1604,38,18953,3451,101,1383,321,27466
2022,Venialbo,49234,38,35,0,294,18,7,18,14,424
2022,Venta de Baños,34023,237,243,0,3535,409,53,118,66,4661
2022,Venta del Moro,46254,165,95,0,736,92,17,152,59,1316
2022,Ventalló,17210,68,125,1,541,129,4,59,30,957
2022,"Ventas con Peña Aguilera, Las",45182,170,217,39,802,61,4,89,37,1419
2022,Ventas de Huelma,18185,87,63,0,461,92,13,40,19,775
2022,"Ventas de Retamosa, Las",45183,159,183,0,2170,216,14,80,72,2894
2022,"Ventas de San Julián, Las",45184,12,16,0,144,9,0,15,5,201
2022,Ventosa,26163,20,18,0,126,19,12,9,9,213
2022,Ventosa de la Cuesta,47192,5,12,0,91,3,3,8,5,127
2022,Ventosa del Río Almar,37348,1,4,0,92,9,0,8,2,116
2022,Ventosilla y Tejadilla,40224,2,3,0,3,0,0,2,0,10
2022,Ventrosa,26164,13,7,0,34,3,0,0,2,59
2022,Venturada,28169,2979,7256,18,67929,1909,1955,263,94,82403
2022,Vera,4100,957,1012,39,9247,1060,345,690,214,13564
2022,Vera de Moncayo,50280,46,33,0,214,33,44,24,29,423
2022,Verdú,25242,63,63,0,546,53,4,51,8,788
2022,Verea,32084,75,87,0,663,43,2,35,30,935
2022,"Verger, el",3138,365,318,10,3046,366,25,408,41,4579
2022,Verges,17211,128,110,0,724,101,8,57,63,1191
2022,Vertavillo,34201,5,10,0,111,11,2,2,4,145
2022,Verín,32085,994,893,101,7727,920,136,705,165,11641
2022,Vespella de Gaià,43164,38,31,0,311,72,1,36,13,502
2022,Vezdemarbán,49235,32,27,0,292,36,15,21,14,437
2022,Viacamp y Litera,22247,19,10,0,50,3,2,0,9,93
2022,Viana,31251,329,312,9,2357,251,33,199,178,3668
2022,Viana de Cega,47193,112,93,0,1397,325,3,60,24,2014
2022,Viana de Duero,42204,7,7,0,52,5,0,1,6,78
2022,Viana de Jadraque,19314,3,12,0,39,6,0,10,1,71
2022,Viana do Bolo,32086,243,349,8,1842,103,10,78,109,2742
2022,Viandar de la Vera,10206,29,18,0,106,8,0,9,16,186
2022,Vianos,2076,35,54,0,207,22,5,18,9,350
2022,Viator,4101,605,598,14,3455,656,180,460,115,6083
2022,Vic,8298,2092,2658,17,21898,3319,240,1032,522,31778
2022,"Vicedo, O",27064,88,95,0,1088,127,5,185,25,1613
2022,Vicién,22248,13,19,0,102,14,1,6,4,159
2022,"Victoria de Acentejo, La",38051,1517,901,2,5084,478,104,170,279,8535
2022,"Victoria, La",14065,125,137,5,1226,169,2,144,34,1842
2022,"Vid de Bureba, La",9422,0,3,0,24,0,0,1,3,31
2022,"Vid de Ojeda, La",34093,8,5,0,78,7,0,2,3,103
2022,"Vid y Barrios, La",9421,11,23,0,199,25,2,21,5,286
2022,Vidayanes,49236,5,10,0,84,2,0,6,3,110
2022,Videmala,49237,14,19,0,89,10,0,10,5,147
2022,Vidreres,17213,598,666,11,4929,972,66,415,128,7785
2022,Vidrà,17212,26,40,0,118,41,0,10,9,244
2022,Vidángoz/Bidankoze,31252,7,19,0,44,3,0,0,4,77
2022,Vielha e Mijaran,25243,536,736,10,3008,565,36,116,172,5179
2022,Vierlas,50281,2,7,0,63,7,0,11,0,90
2022,Vigo,36057,9061,9064,263,151192,31030,670,11563,2026,214869
2022,Viguera,26165,63,57,0,219,27,6,19,20,411
2022,Vila de Cruces,36059,366,380,2,3822,346,50,207,154,5327
2022,Vila-real,12135,2626,2034,4,27856,3467,401,1877,298,38563
2022,Vila-rodona,43170,100,148,0,849,166,3,66,50,1382
2022,Vila-sacra,17230,92,123,0,524,117,25,29,20,930
2022,Vila-sana,25252,129,139,6,748,70,74,43,63,1272
2022,Vila-seca,43171,1106,1118,18,11739,2153,88,679,228,17129
2022,Vilabella,43165,67,87,0,487,154,1,46,13,855
2022,Vilabertran,17214,68,84,0,542,133,5,66,23,921
2022,Vilablareix,17215,263,389,3,2033,626,68,114,68,3564
2022,Vilaboa,36058,453,398,0,4774,727,97,310,146,6905
2022,Vilada,8299,47,72,0,252,75,1,16,11,474
2022,Viladamat,17217,63,76,0,359,56,1,31,21,607
2022,Viladasens,17216,22,37,0,147,33,0,3,14,256
2022,Viladecans,8301,2119,2318,50,29153,6660,255,1460,417,42432
2022,Viladecavalls,8300,469,462,5,4567,1062,33,243,125,6966
2022,Vilademuls,17218,96,135,2,621,158,2,60,41,1115
2022,Viladrau,17220,89,142,0,670,227,9,56,26,1219
2022,Vilafamés,12128,236,184,0,1172,200,11,140,32,1975
2022,Vilafant,17221,389,446,0,3418,780,28,272,64,5397
2022,Vilaflor de Chasna,38052,424,276,1,1804,142,3,29,46,2725
2022,Vilafranca de Bonany,7065,375,148,1,2141,308,10,248,56,3287
2022,Vilafranca del Penedès,8305,1635,2010,55,19430,3129,170,1037,607,28073
2022,Vilagarcía de Arousa,36060,1605,1459,43,19664,2437,81,1150,432,26871
2022,Vilagrassa,25244,45,27,0,333,47,8,37,16,513
2022,Vilajuïga,17223,91,108,0,695,153,3,54,22,1126
2022,Vilalba,27065,825,930,36,9355,731,299,560,268,13004
2022,Vilalba Sasserra,8306,65,50,0,397,98,4,17,11,642
2022,Vilalba dels Arcs,43175,90,64,0,320,36,3,26,55,594
2022,Vilaller,25245,48,70,0,334,46,0,13,18,529
2022,Vilallonga de Ter,17224,43,122,0,258,95,2,12,32,564
2022,Vilallonga del Camp,43166,141,140,0,1392,322,5,126,32,2158
2022,Vilallonga/Villalonga,46255,308,260,6,2634,597,23,476,39,4343
2022,Vilamacolum,17225,55,62,0,224,42,6,33,16,438
2022,Vilamalla,17226,354,477,28,1226,189,122,74,35,2505
2022,Vilamaniscle,17227,13,33,0,120,28,0,12,5,211
2022,Vilamartín de Valdeorras,32088,224,188,0,1012,127,110,81,41,1783
2022,Vilamarxant,46256,700,420,0,5347,862,80,605,104,8118
2022,Vilamarín,32087,172,156,0,1366,108,15,61,37,1915
2022,Vilamòs,25247,35,47,0,138,22,0,2,16,260
2022,Vilanant,17228,33,54,0,237,59,0,19,11,413
2022,Vilanova d'Alcolea,12132,88,84,0,372,40,3,52,11,650
2022,Vilanova d'Escornalbou,43167,73,91,0,424,111,16,48,22,785
2022,Vilanova de Arousa,36061,831,642,9,6843,891,117,713,212,10258
2022,Vilanova de Bellpuig,25248,86,76,0,682,108,1,74,25,1052
2022,Vilanova de Meià,25250,64,92,0,330,83,5,24,34,632
2022,Vilanova de Prades,43168,17,29,0,65,7,0,2,8,128
2022,Vilanova de Sau,8303,49,60,0,218,60,1,25,19,432
2022,Vilanova de Segrià,25251,84,79,0,675,113,5,56,16,1028
2022,Vilanova de l'Aguda,25249,27,25,0,147,25,3,8,9,244
2022,Vilanova de la Barca,25254,106,94,0,775,87,280,63,21,1426
2022,Vilanova del Camí,8302,647,571,0,6682,1163,47,565,124,9799
2022,Vilanova del Vallès,8902,306,366,2,3017,785,24,134,211,4845
2022,Vilanova i la Geltrú,8307,2520,2518,9,30235,9417,151,3732,492,49074
2022,Vilaplana,43169,60,59,0,359,87,0,21,15,601
2022,Vilar de Barrio,32089,124,126,0,1057,77,4,88,25,1501
2022,Vilar de Canes,12134,30,29,0,75,4,0,9,6,153
2022,Vilar de Santos,32090,101,53,0,600,70,6,77,31,938
2022,Vilardevós,32091,118,209,0,1151,98,1,115,33,1725
2022,Vilariño de Conso,32092,48,72,0,368,31,2,17,28,566
2022,Vilarmaior,15091,68,62,1,920,117,2,82,22,1274
2022,Vilasantar,15090,128,135,0,930,62,3,101,33,1392
2022,Vilassar de Dalt,8214,423,542,0,4717,1473,6,306,147,7614
2022,Vilassar de Mar,8219,698,862,0,9693,2615,35,490,170,14563
2022,"Vilavella, la",12136,239,96,0,1828,165,25,156,9,2518
2022,Vilaverd,43172,49,34,0,314,37,12,21,6,473
2022,Vilaür,17222,28,23,0,108,27,7,9,8,210
2022,Vilches,23094,313,535,21,2248,197,16,204,75,3609
2022,"Vilella Alta, La",43173,19,20,0,70,14,0,8,4,135
2022,"Vilella Baixa, La",43174,20,15,0,131,27,0,20,2,215
2022,Vileña,9423,1,2,0,27,8,0,19,1,58
2022,"Villa de Don Fadrique, La",45186,405,260,0,2188,149,29,309,72,3412
2022,Villa de Mazo,38053,972,685,2,2986,394,8,114,94,5255
2022,Villa de Otura,18149,306,396,5,4235,901,55,361,79,6338
2022,Villa de Ves,2077,3,8,0,40,1,0,4,1,57
2022,Villa del Campo,10207,61,49,0,245,15,3,15,20,408
2022,Villa del Prado,28171,446,383,0,3318,413,30,221,99,4910
2022,Villa del Rey,10208,14,11,0,57,7,0,5,5,99
2022,Villa del Río,14066,406,457,2,3341,328,68,464,92,5158
2022,Villabaruz de Campos,47196,1,9,0,26,0,0,4,1,41
2022,Villabasta de Valdavia,34202,3,3,0,26,3,0,0,3,38
2022,Villablanca,21073,235,164,7,1498,238,9,304,45,2500
2022,Villablino,24202,494,1092,4,5099,550,24,165,202,7630
2022,Villabona,20075,226,314,1,2716,370,15,64,98,3804
2022,Villabraz,24203,5,6,0,63,14,0,7,2,97
2022,Villabrágima,47197,100,105,0,647,53,14,67,41,1027
2022,Villabrázaro,49238,43,39,1,309,33,7,16,15,463
2022,Villabuena de Álava/Eskuernaga,1057,48,64,0,198,18,1,11,15,355
2022,Villabuena del Puente,49239,39,71,0,499,23,15,32,29,708
2022,Villabáñez,47195,40,40,0,367,42,5,10,13,517
2022,Villacarralón,47198,8,11,0,60,6,1,8,4,98
2022,Villacarriedo,39098,145,135,0,1136,105,1,77,42,1641
2022,Villacarrillo,23095,1012,1689,9,5408,619,29,500,223,9489
2022,Villacastín,40225,173,188,0,1079,130,35,89,59,1753
2022,Villacañas,45185,645,542,1,5221,453,61,1003,91,8017
2022,Villacid de Campos,47199,1,6,0,57,6,1,1,1,73
2022,Villacidaler,34204,3,6,0,39,2,0,9,2,61
2022,Villaciervos,42205,4,15,0,49,4,0,3,2,77
2022,Villaco,47200,6,9,0,74,4,2,8,1,104
2022,Villaconancio,34205,3,9,0,45,2,5,0,1,65
2022,Villaconejos,28170,268,253,1,2044,197,53,138,48,3002
2022,Villaconejos de Trabaque,16242,61,57,0,235,9,3,43,12,420
2022,Villada,34206,57,70,0,576,47,7,48,27,832
2022,Villadangos del Páramo,24205,306,137,0,902,107,27,42,2254,3775
2022,Villademor de la Vega,24207,42,17,0,298,42,0,51,12,462
2022,Villadepera,49240,19,32,0,160,29,0,13,14,267
2022,Villadiego,9427,114,142,19,1168,140,14,43,62,1702
2022,Villadoz,50283,12,15,0,73,13,0,3,2,118
2022,Villaeles de Valdavia,34208,3,6,0,46,5,4,4,3,71
2022,Villaescusa,39099,282,228,0,2723,400,62,153,55,3903
2022,Villaescusa,49241,21,40,0,192,14,1,19,19,306
2022,Villaescusa de Haro,16243,59,40,0,336,39,3,28,14,519
2022,Villaescusa de Roa,9428,4,16,0,88,6,7,7,3,131
2022,Villaescusa la Sombría,9429,2,6,0,43,7,0,2,2,62
2022,Villaespasa,9430,2,4,0,21,0,0,3,2,32
2022,Villafeliche,50284,25,16,0,109,8,0,22,6,186
2022,Villaferrueña,49243,5,7,0,80,6,0,11,1,110
2022,Villaflor,5256,8,5,0,97,6,2,7,2,127
2022,Villaflores,37351,15,11,1,203,21,5,18,10,284
2022,Villafrades de Campos,47203,8,1,0,43,5,0,4,2,63
2022,Villafranca,31254,203,183,0,1510,125,23,144,44,2232
2022,Villafranca Montes de Oca,9431,8,17,0,84,5,0,2,9,125
2022,Villafranca de Córdoba,14067,303,316,0,2561,373,20,301,50,3924
2022,Villafranca de Duero,47204,24,24,0,181,17,4,18,5,273
2022,Villafranca de Ebro,50285,43,73,1,468,59,13,25,28,710
2022,Villafranca de la Sierra,5257,21,30,0,89,19,3,11,14,187
2022,Villafranca de los Barros,6149,686,740,152,7648,886,52,1059,153,11376
2022,Villafranca de los Caballeros,45187,423,347,6,2882,216,48,324,95,4341
2022,Villafranca del Bierzo,24209,256,357,0,1656,182,8,101,50,2610
2022,Villafranca del Campo,44251,44,28,0,207,17,1,33,10,340
2022,Villafranca del Cid/Vilafranca,12129,182,220,23,1111,111,16,105,40,1808
2022,Villafrechós,47205,32,59,0,336,36,0,16,12,491
2022,Villafruela,9432,12,18,0,133,5,4,2,12,186
2022,Villafuerte,47206,4,11,0,68,7,1,10,1,102
2022,Villafufre,39100,73,79,1,785,87,1,65,40,1131
2022,Villafáfila,49242,35,44,0,357,17,2,22,27,504
2022,Villagalijo,9433,4,9,0,37,6,1,0,1,58
2022,Villagarcía de Campos,47207,27,38,0,216,16,0,27,13,337
2022,Villagarcía de la Torre,6150,47,63,0,489,29,1,71,15,715
2022,Villagarcía del Llano,16244,105,59,0,607,31,14,66,34,916
2022,Villagatón,24210,55,68,1,450,74,2,33,19,702
2022,Villageriz,49244,6,4,0,32,5,0,3,1,51
2022,Villagonzalo,6151,56,72,0,802,66,7,145,27,1175
2022,Villagonzalo Pedernales,9434,255,217,2,1579,177,69,35,101,2435
2022,Villagonzalo de Tormes,37352,27,27,4,178,23,0,11,9,279
2022,Villagómez la Nueva,47208,2,2,0,52,5,1,3,1,66
2022,Villaharta,14068,27,38,0,291,33,0,15,10,414
2022,Villahermosa,13089,167,246,0,980,114,3,272,27,1809
2022,Villahermosa del Campo,44252,7,14,0,66,8,1,1,8,105
2022,Villahermosa del Río,12130,62,87,0,191,18,2,9,29,398
2022,Villaherreros,34211,26,30,0,193,17,13,2,26,307
2022,Villahoz,9437,20,22,0,265,32,2,10,18,369
2022,Villahán,34210,5,13,0,76,2,0,0,4,100
2022,"Villajoyosa/Vila Joiosa, la",3139,1387,1387,17,17050,4666,18,2500,164,27189
2022,Villalaco,34213,0,4,0,49,4,0,2,0,59
2022,Villalar de los Comuneros,47210,25,25,0,280,35,5,10,14,394
2022,Villalazán,49245,42,23,0,186,10,12,33,14,320
2022,Villalba de Duero,9438,47,48,0,479,54,9,32,19,688
2022,Villalba de Guardo,34214,19,23,0,149,17,2,4,7,221
2022,Villalba de Perejil,50286,8,8,0,69,19,0,5,6,115
2022,Villalba de Rioja,26166,23,46,0,114,7,0,7,1,198
2022,Villalba de la Lampreana,49246,11,28,0,164,20,0,11,0,234
2022,Villalba de la Loma,47211,2,3,0,50,10,0,2,0,67
2022,Villalba de la Sierra,16245,63,85,0,367,50,4,19,10,598
2022,Villalba de los Alcores,47212,37,46,0,295,33,1,19,7,438
2022,Villalba de los Barros,6152,105,127,0,1020,103,47,168,48,1618
2022,Villalba de los Llanos,37353,11,12,0,101,6,0,4,2,136
2022,Villalba del Alcor,21074,292,169,0,1632,204,32,309,25,2663
2022,Villalba del Rey,16246,60,74,0,315,61,11,57,24,602
2022,Villalbarba,47213,8,12,0,86,11,2,12,4,135
2022,Villalbilla,28172,456,777,4,9440,1496,45,197,135,12550
2022,Villalbilla de Burgos,9439,138,157,0,1045,148,25,32,37,1582
2022,Villalbilla de Gumiel,9440,3,5,0,62,5,0,3,1,79
2022,Villalcampo,49247,41,52,0,271,41,2,19,13,439
2022,Villalcázar de Sirga,34215,14,22,0,171,19,1,5,7,239
2022,Villalcón,34216,1,5,0,52,11,2,5,0,76
2022,Villaldemiro,9441,5,7,0,72,6,2,2,2,96
2022,Villalengua,50287,48,39,0,194,30,1,27,14,353
2022,Villalgordo del Júcar,2078,112,114,0,700,98,12,129,16,1181
2022,Villalgordo del Marquesado,16247,14,6,0,65,8,0,6,4,103
2022,Villalmanzo,9442,43,55,1,305,42,1,19,17,483
2022,Villalobar de Rioja,26167,36,18,0,69,5,8,5,18,159
2022,Villalobos,49248,8,18,0,164,6,0,14,2,212
2022,Villalobón,34217,106,112,31,1195,240,21,56,30,1791
2022,Villalonso,49249,17,16,0,80,13,2,3,6,137
2022,Villalpando,49250,85,126,0,793,99,3,41,28,1175
2022,Villalpardo,16248,113,127,1,754,63,12,113,31,1214
2022,Villalube,49251,7,7,0,125,6,0,5,2,152
2022,Villaluenga de la Sagra,45188,194,170,10,2406,260,34,155,45,3274
2022,Villaluenga de la Vega,34218,46,53,0,391,16,12,16,28,562
2022,Villaluenga del Rosario,11040,50,35,0,227,31,0,21,7,371
2022,Villalán de Campos,47209,1,0,0,34,3,0,1,0,39
2022,Villalón de Campos,47214,129,98,0,983,137,12,63,38,1460
2022,Villamalea,2079,538,388,5,2245,287,43,291,104,3901
2022,Villamalur,12131,7,8,0,48,3,0,0,1,67
2022,Villamandos,24211,18,17,0,218,23,7,42,11,336
2022,Villamanrique,13090,135,205,0,652,34,4,49,28,1107
2022,Villamanrique de Tajo,28173,66,208,0,1596,87,1,40,21,2019
2022,Villamanrique de la Condesa,41097,229,281,0,2474,229,13,240,65,3531
2022,Villamanta,28174,183,222,0,1468,203,8,80,46,2210
2022,Villamantilla,28175,46,95,0,803,124,0,15,10,1093
2022,Villamanín,24901,90,140,3,544,45,4,32,27,885
2022,Villamartín,11041,688,526,6,6531,1054,45,1523,134,10507
2022,Villamartín de Campos,34220,18,41,0,138,22,6,4,9,238
2022,Villamartín de Don Sancho,24213,7,22,0,89,10,0,7,7,142
2022,Villamayor,37354,257,255,3,4489,713,11,144,78,5950
2022,Villamayor de Calatrava,13091,46,75,0,335,33,0,35,6,530
2022,Villamayor de Campos,49252,26,27,0,248,21,1,16,10,349
2022,Villamayor de Gállego,50903,161,158,0,1398,229,19,193,32,2190
2022,Villamayor de Monjardín,31255,11,18,0,88,18,3,4,9,151
2022,Villamayor de Santiago,16249,336,253,1,1525,124,21,253,67,2580
2022,Villamayor de Treviño,9444,6,10,0,72,7,0,5,3,103
2022,Villamayor de los Montes,9443,16,17,0,122,7,0,9,7,178
2022,Villamañán,24212,116,88,57,856,115,14,73,41,1360
2022,Villambistia,9445,2,4,0,28,7,1,1,5,48
2022,Villamediana,34221,32,20,0,131,11,2,2,7,205
2022,Villamediana de Iregua,26168,426,418,0,4489,790,32,303,95,6553
2022,Villamedianilla,9446,0,1,0,5,2,0,2,0,10
2022,Villamejil,24214,34,51,0,501,42,6,24,8,666
2022,Villamena,18908,88,61,0,576,77,0,89,7,898
2022,Villameriel,34222,8,13,0,102,6,2,6,7,144
2022,Villamesías,10209,11,19,0,212,17,0,26,7,292
2022,Villamiel,10210,61,55,0,371,20,0,58,20,585
2022,Villamiel de Toledo,45189,49,56,0,640,63,7,38,15,868
2022,Villamiel de la Sierra,9447,1,6,0,19,2,1,0,1,30
2022,Villaminaya,45190,49,72,0,377,29,8,57,13,605
2022,Villamol,24215,10,15,0,125,18,0,6,3,177
2022,Villamontán de la Valduerna,24216,65,66,0,537,73,11,51,18,821
2022,Villamor de los Escuderos,49255,46,51,0,331,7,6,10,9,460
2022,Villamoratiel de las Matas,24217,11,11,0,106,5,2,10,2,147
2022,Villamoronta,34223,30,22,0,212,14,4,7,20,309
2022,Villamuelas,45191,51,103,4,368,25,0,25,11,587
2022,Villamuera de la Cueza,34224,5,6,0,39,1,0,0,0,51
2022,Villamuriel de Campos,47215,2,3,0,45,2,0,1,0,53
2022,Villamuriel de Cerrato,34225,359,326,2,4483,461,171,158,118,6078
2022,Villangómez,9448,31,55,0,209,32,5,15,19,366
2022,Villanova,22249,37,32,9,97,12,0,0,14,201
2022,Villanubla,47217,164,189,4,1662,282,19,44,32,2396
2022,Villanueva Mesía,18188,207,194,0,1205,155,9,283,35,2088
2022,Villanueva de Alcardete,45192,380,275,0,1860,128,13,206,74,2936
2022,Villanueva de Alcorón,19317,27,32,0,100,11,2,5,15,192
2022,Villanueva de Algaidas,29095,306,561,5,2510,316,25,356,89,4168
2022,Villanueva de Argaño,9449,15,10,0,89,10,2,2,3,131
2022,Villanueva de Argecilla,19318,6,9,0,28,5,0,6,2,56
2022,Villanueva de Azoague,49257,54,34,0,284,43,8,18,17,458
2022,Villanueva de Bogas,45193,70,83,19,450,36,0,63,30,751
2022,Villanueva de Cameros,26169,5,17,0,44,3,0,0,3,72
2022,Villanueva de Campeán,49258,5,12,0,87,12,0,7,3,126
2022,Villanueva de Carazo,9450,1,3,0,22,1,0,1,1,29
2022,Villanueva de Castellón,46257,441,207,0,3951,475,198,618,39,5929
2022,Villanueva de Córdoba,14069,970,959,4,4653,790,54,1180,114,8724
2022,Villanueva de Duero,47218,70,74,0,896,120,6,56,36,1258
2022,Villanueva de Gormaz,42206,1,1,0,4,3,0,1,0,10
2022,Villanueva de Guadamejud,16250,6,8,0,51,6,0,2,9,82
2022,Villanueva de Gumiel,9451,9,27,0,197,22,20,9,4,288
2022,Villanueva de Gállego,50288,363,424,12,2567,359,83,165,215,4188
2022,Villanueva de Gómez,5258,4,8,0,97,5,2,4,0,120
2022,Villanueva de Huerva,50290,36,38,0,270,29,1,36,18,428
2022,Villanueva de Jiloca,50289,2,4,0,51,2,0,6,3,68
2022,Villanueva de Oscos,33075,20,41,0,195,26,0,38,15,335
2022,Villanueva de Perales,28178,5002,5350,0,6698,187,5,59,33,17334
2022,Villanueva de San Carlos,13094,37,54,0,240,16,4,17,6,374
2022,Villanueva de San Juan,41100,136,84,0,584,100,4,171,24,1103
2022,Villanueva de San Mancio,47222,12,10,0,108,4,6,12,6,158
2022,Villanueva de Sigena,22251,44,70,0,302,29,6,37,23,511
2022,Villanueva de Tapia,29098,112,197,0,882,118,10,143,35,1497
2022,Villanueva de Teba,9454,3,3,0,35,6,0,2,3,52
2022,Villanueva de Viver,12133,8,9,0,40,4,0,4,0,65
2022,Villanueva de la Cañada,28176,470,999,5,11786,1772,9,292,143,15476
2022,Villanueva de la Concepción,29902,161,171,1,1058,147,13,101,58,1710
2022,Villanueva de la Condesa,47219,1,4,0,40,8,0,1,3,57
2022,Villanueva de la Fuente,13092,230,286,0,1204,72,78,263,48,2181
2022,Villanueva de la Jara,16251,385,280,1,1581,163,98,268,92,2868
2022,Villanueva de la Reina,23096,237,223,0,1622,143,24,244,49,2542
2022,Villanueva de la Serena,6153,1190,1563,15,15580,1325,186,1159,261,21279
2022,Villanueva de la Sierra,10211,55,74,0,291,23,1,27,19,490
2022,Villanueva de la Torre,19319,240,334,2,4026,618,35,157,92,5504
2022,Villanueva de la Vera,10212,238,207,0,1228,168,5,142,98,2086
2022,Villanueva de las Cruces,21075,38,27,0,205,23,3,17,2,315
2022,Villanueva de las Manzanas,24218,71,25,0,390,28,3,25,11,553
2022,Villanueva de las Peras,49259,6,3,0,46,3,0,4,0,62
2022,Villanueva de las Torres,18187,51,54,0,385,49,1,68,13,621
2022,Villanueva de los Caballeros,47220,11,28,0,136,12,2,6,3,198
2022,Villanueva de los Castillejos,21076,234,190,34,1654,155,9,183,47,2506
2022,Villanueva de los Infantes,13093,393,420,2,2667,279,13,393,76,4243
2022,Villanueva de los Infantes,47221,6,17,0,86,6,0,2,2,119
2022,Villanueva de Ávila,5905,22,28,0,140,9,0,23,18,240
2022,Villanueva del Aceral,5259,20,15,0,111,6,4,6,11,173
2022,Villanueva del Ariscal,41098,272,204,0,3306,461,13,325,33,4614
2022,Villanueva del Arzobispo,23097,900,1312,0,4086,420,15,298,156,7187
2022,Villanueva del Campillo,5260,21,30,0,68,4,0,8,3,134
2022,Villanueva del Campo,49260,55,44,0,501,37,0,37,11,685
2022,Villanueva del Conde,37355,25,14,0,103,10,0,2,8,162
2022,Villanueva del Duque,14070,130,149,0,837,101,2,84,24,1327
2022,Villanueva del Fresno,6154,214,222,0,1810,130,13,334,60,2783
2022,Villanueva del Pardillo,28177,350,636,98,8481,998,13,162,81,10819
2022,Villanueva del Rebollar,34227,2,2,0,59,1,0,1,0,65
2022,Villanueva del Rebollar de la Sierra,44256,7,10,0,30,4,0,1,1,53
2022,Villanueva del Rey,14071,100,138,0,529,73,2,100,18,960
2022,Villanueva del Rosario,29096,259,387,0,1894,178,13,213,60,3004
